Najwa already analysed this one.
good data but confusing activation energies
can use to convert date serial number to seconds elapsed


Time(YYYY-MM-DD HH-MM-SS)	 Date Serial Number 	 Potential (Volts)	 Temperature(Cesius)
2.0140506163441e+013	7.357256907523149e+005		1.7008804886409e+002
2.0140506163442e+013	7.357256907638889e+005		1.7039198090981e+002
2.0140506163442e+013	7.357256907638889e+005		1.7076705906513e+002
2.0140506163443e+013	7.357256907754630e+005		1.7116225608431e+002
2.0140506163443e+013	7.357256907754630e+005		1.7158260308915e+002
2.0140506163444e+013	7.357256907870370e+005		1.7202557947620e+002
2.0140506163444e+013	7.357256907870370e+005		1.7247356487779e+002
2.0140506163445e+013	7.357256907986112e+005		1.7316814529943e+002
2.0140506163445e+013	7.357256907986112e+005		1.7365633001075e+002
2.0140506163446e+013	7.357256908101852e+005		1.7414951877901e+002
2.0140506163446e+013	7.357256908101852e+005		1.7465777531655e+002
2.0140506163447e+013	7.357256908217593e+005		1.7517354968424e+002
2.0140506163447e+013	7.357256908217593e+005		1.7570438823618e+002
2.0140506163448e+013	7.357256908333333e+005		1.7624022635956e+002
2.0140506163448e+013	7.357256908333333e+005		1.7712131735729e+002
2.0140506163449e+013	7.357256908449074e+005		1.7761363951773e+002
2.0140506163449e+013	7.357256908449074e+005		1.7817451762465e+002
2.0140506163450e+013	7.357256908564814e+005		1.7874039276284e+002
2.0140506163450e+013	7.357256908564814e+005	9.4572906000000e+006	1.7959794555534e+002
2.0140506163451e+013	7.357256908680556e+005	9.3006877000000e+006	1.8017128286654e+002
2.0140506163452e+013	7.357256908796296e+005	9.1573557000000e+006	1.8075716005264e+002
2.0140506163452e+013	7.357256908796296e+005	8.9725494000000e+006	1.8163717115825e+002
2.0140506163453e+013	7.357256908912037e+005	8.7307546000000e+006	1.8224056532712e+002
2.0140506163453e+013	7.357256908912037e+005	8.5284713000000e+006	1.8284644002180e+002
2.0140506163454e+013	7.357256909027778e+005	8.3574275000000e+006	1.8346987828046e+002
2.0140506163454e+013	7.357256909027778e+005	8.1839143000000e+006	1.8412093251950e+002
2.0140506163455e+013	7.357256909143518e+005	7.9956576000000e+006	1.8477949079551e+002
2.0140506163455e+013	7.357256909143518e+005	7.8108386000000e+006	1.8543549920107e+002
2.0140506163456e+013	7.357256909259260e+005		1.8610403841737e+002
2.0140506163456e+013	7.357256909259260e+005	7.4191067000000e+006	1.8709924113688e+002
2.0140506163457e+013	7.357256909375000e+005	7.2426227000000e+006	1.8775261521388e+002
2.0140506163457e+013	7.357256909375000e+005	7.0613257000000e+006	1.8839841868616e+002
2.0140506163458e+013	7.357256909490741e+005	6.8826191000000e+006	1.8903916609337e+002
2.0140506163458e+013	7.357256909490741e+005	6.7608268000000e+006	1.8965475836767e+002
2.0140506163459e+013	7.357256909606481e+005	6.5747442000000e+006	1.9025524931728e+002
2.0140506163459e+013	7.357256909606481e+005		1.9112453577327e+002
2.0140506163500e+013	7.357256909722223e+005	6.2005637000000e+006	1.9168979634186e+002
2.0140506163500e+013	7.357256909722223e+005	6.0337161000000e+006	1.9223745138891e+002
2.0140506163501e+013	7.357256909837963e+005	5.8616477000000e+006	1.9278006346550e+002
2.0140506163501e+013	7.357256909837963e+005	5.6997568000000e+006	1.9333521728954e+002
2.0140506163502e+013	7.357256909953704e+005	5.5366953000000e+006	1.9389788829316e+002
2.0140506163502e+013	7.357256909953704e+005	5.3880557000000e+006	1.9445551720124e+002
2.0140506163503e+013	7.357256910069444e+005	5.2122055000000e+006	1.9502568702188e+002
2.0140506163503e+013	7.357256910069444e+005	5.0519141000000e+006	1.9586960591374e+002
2.0140506163504e+013	7.357256910185185e+005	4.8976376000000e+006	1.9648561293669e+002
2.0140506163504e+013	7.357256910185185e+005	4.7428226000000e+006	1.9699728393143e+002
2.0140506163505e+013	7.357256910300925e+005	4.5995619000000e+006	1.9756988861954e+002
2.0140506163505e+013	7.357256910300925e+005	4.4622197000000e+006	1.9814247732662e+002
2.0140506163506e+013	7.357256910416667e+005		1.9871002803012e+002
2.0140506163506e+013	7.357256910416667e+005	4.2438243000000e+006	1.9925747445330e+002
2.0140506163507e+013	7.357256910532408e+005	4.1224271000000e+006	2.0005853042777e+002
2.0140506163507e+013	7.357256910532408e+005	4.0027034000000e+006	2.0059087851206e+002
2.0140506163508e+013	7.357256910648148e+005	3.8878857000000e+006	2.0112321495329e+002
2.0140506163508e+013	7.357256910648148e+005	3.7682757000000e+006	2.0165051824229e+002
2.0140506163509e+013	7.357256910763889e+005	3.6594985000000e+006	2.0216776726609e+002
2.0140506163509e+013	7.357256910763889e+005	3.5678033000000e+006	2.0267245210740e+002
2.0140506163510e+013	7.357256910879629e+005	3.4762177000000e+006	2.0317712778816e+002
2.0140506163510e+013	7.357256910879629e+005	3.3917016000000e+006	2.0394291239499e+002
2.0140506163511e+013	7.357256910995371e+005	3.3108259000000e+006	2.0451100696524e+002
2.0140506163511e+013	7.357256910995371e+005		2.0494970165482e+002
2.0140506163512e+013	7.357256911111111e+005		2.0544931860757e+002
2.0140506163512e+013	7.357256911111111e+005	3.0642352000000e+006	2.0594641765467e+002
2.0140506163513e+013	7.357256911226852e+005	2.9870717000000e+006	2.0644099919140e+002
2.0140506163513e+013	7.357256911226852e+005	2.9127075000000e+006	2.0693306360209e+002
2.0140506163514e+013	7.357256911342592e+005	2.8380942000000e+006	2.0748855700722e+002
2.0140506163514e+013	7.357256911342592e+005	2.7895759000000e+006	2.0815064560186e+002
2.0140506163515e+013	7.357256911458334e+005	2.7320636000000e+006	2.0863515816842e+002
2.0140506163515e+013	7.357256911458334e+005	2.6730298000000e+006	2.0910711362707e+002
2.0140506163516e+013	7.357256911574074e+005	2.6148624000000e+006	2.0958157478500e+002
2.0140506163516e+013	7.357256911574074e+005	2.5448382000000e+006	2.1004599010005e+002
2.0140506163517e+013	7.357256911689815e+005	2.4860789000000e+006	2.1050538070743e+002
2.0140506163518e+013	7.357256911805555e+005	2.4404933000000e+006	2.1096225724895e+002
2.0140506163518e+013	7.357256911805555e+005	2.4002636000000e+006	2.1163752444256e+002
2.0140506163519e+013	7.357256911921296e+005	2.3578852000000e+006	2.1207682085704e+002
2.0140506163519e+013	7.357256911921296e+005	2.3109707000000e+006	2.1252364521348e+002
2.0140506163520e+013	7.357256912037038e+005	2.2667921000000e+006	2.1296293620139e+002
2.0140506163520e+013	7.357256912037038e+005		2.1340473498644e+002
2.0140506163521e+013	7.357256912152778e+005	2.1839343000000e+006	2.1382896009839e+002
2.0140506163521e+013	7.357256912152778e+005	2.1423631000000e+006	2.1425569347728e+002
2.0140506163522e+013	7.357256912268519e+005		2.1488323936944e+002
2.0140506163522e+013	7.357256912268519e+005	2.0677751000000e+006	2.1529741779486e+002
2.0140506163523e+013	7.357256912384259e+005	2.0315977000000e+006	2.1570406442853e+002
2.0140506163523e+013	7.357256912384259e+005	1.9996143000000e+006	2.1609815916613e+002
2.0140506163524e+013	7.357256912500000e+005	1.9629064000000e+006	2.1649225297291e+002
2.0140506163524e+013	7.357256912500000e+005	1.9313666000000e+006	2.1688885611742e+002
2.0140506163525e+013	7.357256912615740e+005	1.8978239000000e+006	2.1727792815052e+002
2.0140506163525e+013	7.357256912615740e+005	1.8705097000000e+006	2.1785525987284e+002
2.0140506163526e+013	7.357256912731482e+005	1.8375818000000e+006	2.1824182063152e+002
2.0140506163526e+013	7.357256912731482e+005	1.8125579000000e+006	2.1860830007655e+002
2.0140506163527e+013	7.357256912847222e+005	1.7892665000000e+006	2.1898984018372e+002
2.0140506163527e+013	7.357256912847222e+005	1.7638705000000e+006	2.1936384986198e+002
2.0140506163528e+013	7.357256912962963e+005	1.7405326000000e+006	2.1972279881322e+002
2.0140506163528e+013	7.357256912962963e+005	1.7166264000000e+006	2.2008676818816e+002
2.0140506163529e+013	7.357256913078703e+005		2.2061891699540e+002
2.0140506163529e+013	7.357256913078703e+005	1.6839056000000e+006	2.2097284659556e+002
2.0140506163530e+013	7.357256913194445e+005	1.6665384000000e+006	2.2130920563895e+002
2.0140506163530e+013	7.357256913194445e+005	1.6489663000000e+006	2.2162548398107e+002
2.0140506163531e+013	7.357256913310185e+005	1.6312653000000e+006	2.2194678310930e+002
2.0140506163531e+013	7.357256913310185e+005		2.2227059295443e+002
2.0140506163532e+013	7.357256913425926e+005	1.6001692000000e+006	2.2259691359378e+002
2.0140506163532e+013	7.357256913425926e+005	1.5852804000000e+006	2.2291570443924e+002
2.0140506163533e+013	7.357256913541667e+005		2.2339765736797e+002
2.0140506163533e+013	7.357256913541667e+005	1.5597174000000e+006	2.2371393998897e+002
2.0140506163534e+013	7.357256913657407e+005	1.5434278000000e+006	2.2402771328937e+002
2.0140506163534e+013	7.357256913657407e+005		2.2433646710665e+002
2.0140506163535e+013	7.357256913773149e+005	1.5177574000000e+006	2.2464773206511e+002
2.0140506163535e+013	7.357256913773149e+005	1.5037496000000e+006	2.2495397760198e+002
2.0140506163536e+013	7.357256913888889e+005	1.4934814000000e+006	2.2525520371953e+002
2.0140506163536e+013	7.357256913888889e+005		2.2569700392013e+002
2.0140506163537e+013	7.357256914004630e+005	1.4736909000000e+006	2.2599321220164e+002
2.0140506163537e+013	7.357256914004630e+005	1.4640839000000e+006	2.2628691134908e+002
2.0140506163538e+013	7.357256914120370e+005	1.4554046000000e+006	2.2657559111422e+002
2.0140506163538e+013	7.357256914120370e+005	1.4449484000000e+006	2.2684167956613e+002
2.0140506163539e+013	7.357256914236111e+005	1.4337738000000e+006	2.2710525874375e+002
2.0140506163539e+013	7.357256914236111e+005	1.4238078000000e+006	2.2738139040656e+002
2.0140506163540e+013	7.357256914351851e+005	1.4157686000000e+006	2.2778303853656e+002
2.0140506163540e+013	7.357256914351851e+005	1.4054033000000e+006	2.2805415246391e+002
2.0140506163541e+013	7.357256914467593e+005	1.3979747000000e+006	2.2832275726003e+002
2.0140506163541e+013	7.357256914467593e+005	1.3902672000000e+006	2.2858132189829e+002
2.0140506163542e+013	7.357256914583333e+005	1.3808167000000e+006	2.2884992910070e+002
2.0140506163542e+013	7.357256914583333e+005	1.3707873000000e+006	2.2910598575059e+002
2.0140506163543e+013	7.357256914699074e+005	1.3625345000000e+006	2.2936706434048e+002
2.0140506163544e+013	7.357256914814815e+005	1.3528495000000e+006	2.2975366381101e+002
2.0140506163544e+013	7.357256914814815e+005	1.3441575000000e+006	2.3000721436369e+002
2.0140506163545e+013	7.357256914930556e+005	1.3359936000000e+006	2.3026327659555e+002
2.0140506163545e+013	7.357256914930556e+005	1.3241916000000e+006	2.3051180883913e+002
2.0140506163546e+013	7.357256915046297e+005	1.3174285000000e+006	2.3075532145164e+002
2.0140506163546e+013	7.357256915046297e+005	1.3099091000000e+006	2.3099632483925e+002
2.0140506163547e+013	7.357256915162037e+005	1.3005769000000e+006	2.3123732945770e+002
2.0140506163547e+013	7.357256915162037e+005		2.3148084581406e+002
2.0140506163548e+013	7.357256915277778e+005	1.2867276000000e+006	2.3183482552758e+002
2.0140506163548e+013	7.357256915277778e+005	1.2797173000000e+006	2.3206579253227e+002
2.0140506163549e+013	7.357256915393518e+005	1.2752995000000e+006	2.3229676075865e+002
2.0140506163549e+013	7.357256915393518e+005		2.3252019859337e+002
2.0140506163550e+013	7.357256915509260e+005	1.2617882000000e+006	2.3275619039616e+002
2.0140506163550e+013	7.357256915509260e+005	1.2546297000000e+006	2.3298214124622e+002
2.0140506163551e+013	7.357256915625000e+005	1.2470934000000e+006	2.3320809333901e+002
2.0140506163551e+013	7.357256915625000e+005	1.2405649000000e+006	2.3354451324064e+002
2.0140506163552e+013	7.357256915740741e+005	1.2337828000000e+006	2.3376795788309e+002
2.0140506163552e+013	7.357256915740741e+005	1.2259908000000e+006	2.3398889316613e+002
2.0140506163553e+013	7.357256915856481e+005	1.2200201000000e+006	2.3420480841393e+002
2.0140506163553e+013	7.357256915856481e+005	1.2117675000000e+006	2.3442323554829e+002
2.0140506163554e+013	7.357256915972222e+005	1.2074617000000e+006	2.3463915327126e+002
2.0140506163554e+013	7.357256915972222e+005	1.2010346000000e+006	2.3485005086178e+002
2.0140506163555e+013	7.357256916087963e+005	1.1926911000000e+006	2.3516137809196e+002
2.0140506163555e+013	7.357256916087963e+005	1.1878782000000e+006	2.3537227870450e+002
2.0140506163556e+013	7.357256916203704e+005	1.1797862000000e+006	2.3557313758789e+002
2.0140506163556e+013	7.357256916203704e+005	1.1729112000000e+006	2.3578152988579e+002
2.0140506163557e+013	7.357256916319445e+005	1.1668496000000e+006	2.3597736956246e+002
2.0140506163557e+013	7.357256916319445e+005	1.1595795000000e+006	2.3617572113354e+002
2.0140506163558e+013	7.357256916435185e+005	1.1541496000000e+006	2.3637156305145e+002
2.0140506163558e+013	7.357256916435185e+005	1.1470422000000e+006	2.3666532805075e+002
2.0140506163559e+013	7.357256916550926e+005		2.3685866197698e+002
2.0140506163559e+013	7.357256916550926e+005	1.1360683000000e+006	2.3705450788345e+002
2.0140506163600e+013	7.357256916666667e+005	1.1287095000000e+006	2.3724282235669e+002
2.0140506163600e+013	7.357256916666667e+005	1.1220119000000e+006	2.3743364880132e+002
2.0140506163601e+013	7.357256916782408e+005	1.1184054000000e+006	2.3761694368611e+002
2.0140506163601e+013	7.357256916782408e+005	1.1119973000000e+006	2.3780275053199e+002
2.0140506163602e+013	7.357256916898148e+005		2.3798604754123e+002
2.0140506163602e+013	7.357256916898148e+005		2.3825973958714e+002
2.0140506163603e+013	7.357256917013889e+005		2.3843801735216e+002
2.0140506163603e+013	7.357256917013889e+005	1.0908144000000e+006	2.3861629614803e+002
2.0140506163604e+013	7.357256917129629e+005	1.0851754000000e+006	2.3879708697377e+002
2.0140506163604e+013	7.357256917129629e+005	1.0816111000000e+006	2.3896532384792e+002
2.0140506163605e+013	7.357256917245371e+005	1.0757249000000e+006	2.3914109471946e+002
2.0140506163605e+013	7.357256917245371e+005	1.0684125000000e+006	2.3931686662344e+002
2.0140506163606e+013	7.357256917361111e+005	1.0641764000000e+006	2.3956546009349e+002
2.0140506163606e+013	7.357256917361111e+005		2.3973119023967e+002
2.0140506163607e+013	7.357256917476852e+005	1.0535279000000e+006	2.3989692132608e+002
2.0140506163607e+013	7.357256917476852e+005	1.0483639000000e+006	2.4006014226048e+002
2.0140506163608e+013	7.357256917592592e+005	1.0433672000000e+006	2.4021583078188e+002
2.0140506163608e+013	7.357256917592592e+005	1.0406163000000e+006	2.4037654240087e+002
2.0140506163609e+013	7.357256917708333e+005	1.0346054000000e+006	2.4053725492675e+002
2.0140506163610e+013	7.357256917824075e+005		2.4076828078282e+002
2.0140506163610e+013	7.357256917824075e+005	1.0263994000000e+006	2.4092146201776e+002
2.0140506163611e+013	7.357256917939815e+005	1.0205913000000e+006	2.4107213290543e+002
2.0140506163611e+013	7.357256917939815e+005	1.0173693000000e+006	2.4122782701582e+002
2.0140506163612e+013	7.357256918055556e+005	1.0118126000000e+006	2.4137598835624e+002
2.0140506163612e+013	7.357256918055556e+005		2.4152666172653e+002
2.0140506163613e+013	7.357256918171296e+005	1.0033234000000e+006	2.4167482468537e+002
2.0140506163613e+013	7.357256918171296e+005	6.7170038000000e+005	2.4189330374582e+002
2.0140506163614e+013	7.357256918287037e+005	6.8594185000000e+005	2.4203644615950e+002
2.0140506163614e+013	7.357256918287037e+005	6.8836643000000e+005	2.4210927329483e+002
2.0140506163615e+013	7.357256918402778e+005	6.8835268000000e+005	2.4224990556653e+002
2.0140506163615e+013	7.357256918402778e+005	6.8724762000000e+005	2.4239304989255e+002
2.0140506163615e+013	7.357256918402778e+005	6.8389733000000e+005	2.4253117234463e+002
2.0140506163616e+013	7.357256918518519e+005	6.8217047000000e+005	2.4260651216904e+002
2.0140506163616e+013	7.357256918518519e+005	6.8063329000000e+005	2.4274463574203e+002
2.0140506163617e+013	7.357256918634259e+005	6.7964413000000e+005	2.4287773732993e+002
2.0140506163617e+013	7.357256918634259e+005	6.7827153000000e+005	2.4302088508035e+002
2.0140506163617e+013	7.357256918634259e+005	6.7663455000000e+005	2.4315649946820e+002
2.0140506163618e+013	7.357256918750000e+005	6.7506230000000e+005	2.4322430692934e+002
2.0140506163618e+013	7.357256918750000e+005	6.7423620000000e+005	2.4335992238805e+002
2.0140506163619e+013	7.357256918865740e+005	6.7461118000000e+005	2.4349051573046e+002
2.0140506163619e+013	7.357256918865740e+005	6.7420680000000e+005	2.4362613260138e+002
2.0140506163620e+013	7.357256918981482e+005	6.7524799000000e+005	2.4375672730958e+002
2.0140506163620e+013	7.357256918981482e+005	6.7334433000000e+005	2.4382704781620e+002
2.0140506163620e+013	7.357256918981482e+005	6.7151257000000e+005	2.4394759771224e+002
2.0140506163621e+013	7.357256919097222e+005	6.6980874000000e+005	2.4408070556073e+002
2.0140506163621e+013	7.357256919097222e+005	6.6800257000000e+005	2.4420879113969e+002
2.0140506163622e+013	7.357256919212963e+005	6.6573619000000e+005	2.4426655543943e+002
2.0140506163622e+013	7.357256919212963e+005	6.6422336000000e+005	2.4439715348124e+002
2.0140506163623e+013	7.357256919328704e+005	6.6285267000000e+005	2.4452775221109e+002
2.0140506163623e+013	7.357256919328704e+005	6.6113977000000e+005	2.4464579396507e+002
2.0140506163623e+013	7.357256919328704e+005	6.5898566000000e+005	2.4477137092093e+002
2.0140506163624e+013	7.357256919444444e+005	6.5791169000000e+005	2.4483667119213e+002
2.0140506163624e+013	7.357256919444444e+005		2.4495722599725e+002
2.0140506163625e+013	7.357256919560186e+005	6.5604440000000e+005	2.4507778139874e+002
2.0140506163625e+013	7.357256919560186e+005	6.5416569000000e+005	2.4520084898848e+002
2.0140506163626e+013	7.357256919675926e+005	6.5219435000000e+005	2.4525861562390e+002
2.0140506163626e+013	7.357256919675926e+005	6.5045501000000e+005	2.4538168413430e+002
2.0140506163626e+013	7.357256919675926e+005	6.4908809000000e+005	2.4549219516969e+002
2.0140506163627e+013	7.357256919791667e+005	6.4723941000000e+005	2.4561275324357e+002
2.0140506163627e+013	7.357256919791667e+005	6.4568239000000e+005	2.4572577699003e+002
2.0140506163628e+013	7.357256919907407e+005	6.4381996000000e+005	2.4578103323888e+002
2.0140506163628e+013	7.357256919907407e+005	6.4216713000000e+005	2.4588903445972e+002
2.0140506163629e+013	7.357256920023148e+005	6.4027721000000e+005	2.4600457119405e+002
2.0140506163629e+013	7.357256920023148e+005	6.3853277000000e+005	2.4610755006365e+002
2.0140506163629e+013	7.357256920023148e+005	6.3664539000000e+005	2.4616029551251e+002
2.0140506163630e+013	7.357256920138889e+005	6.3516196000000e+005	2.4627081016989e+002
2.0140506163630e+013	7.357256920138889e+005	6.3308804000000e+005	2.4637881363352e+002
2.0140506163631e+013	7.357256920254630e+005	6.3165474000000e+005	2.4648681759590e+002
2.0140506163631e+013	7.357256920254630e+005	6.2983884000000e+005	2.4658979858405e+002
2.0140506163631e+013	7.357256920254630e+005	6.2840297000000e+005	2.4664003337784e+002
2.0140506163632e+013	7.357256920370370e+005	6.2671503000000e+005	2.4674803855273e+002
2.0140506163632e+013	7.357256920370370e+005	6.2544416000000e+005	2.4685102070036e+002
2.0140506163633e+013	7.357256920486111e+005	6.2409757000000e+005	2.4695400330739e+002
2.0140506163633e+013	7.357256920486111e+005	6.2276452000000e+005	2.4705949816301e+002
2.0140506163634e+013	7.357256920601851e+005	6.2171170000000e+005	2.4711475756649e+002
2.0140506163634e+013	7.357256920601851e+005	6.2002502000000e+005	2.4721774135590e+002
2.0140506163634e+013	7.357256920601851e+005	6.1874950000000e+005	2.4731821379271e+002
2.0140506163635e+013	7.357256920717593e+005		2.4741868667232e+002
2.0140506163635e+013	7.357256920717593e+005	6.1618892000000e+005	2.4747143511178e+002
2.0140506163636e+013	7.357256920833334e+005	6.1484889000000e+005	2.4757944420372e+002
2.0140506163636e+013	7.357256920833334e+005	6.1361904000000e+005	2.4768494195375e+002
2.0140506163637e+013	7.357256920949074e+005	6.1130085000000e+005	2.4778541645968e+002
2.0140506163637e+013	7.357256920949074e+005	6.0976560000000e+005	2.4789091517343e+002
2.0140506163637e+013	7.357256920949074e+005	6.0828577000000e+005	2.4794366471607e+002
2.0140506163638e+013	7.357256921064815e+005	6.0680443000000e+005	2.4803911658494e+002
2.0140506163638e+013	7.357256921064815e+005	6.0561181000000e+005	2.4814210458447e+002
2.0140506163639e+013	7.357256921180555e+005	6.0432529000000e+005	2.4824006922027e+002
2.0140506163639e+013	7.357256921180555e+005	6.0315572000000e+005	2.4829030766224e+002
2.0140506163640e+013	7.357256921296297e+005	6.0196437000000e+005	2.4838576101492e+002
2.0140506163640e+013	7.357256921296297e+005	6.0053297000000e+005	2.4848372672520e+002
2.0140506163640e+013	7.357256921296297e+005	5.9932026000000e+005	2.4857918091151e+002
2.0140506163641e+013	7.357256921412037e+005	5.9840026000000e+005	2.4868217141776e+002
2.0140506163641e+013	7.357256921412037e+005	5.9745569000000e+005	2.4872989888887e+002
2.0140506163642e+013	7.357256921527778e+005	5.9608288000000e+005	2.4882284215639e+002
2.0140506163642e+013	7.357256921527778e+005	5.9471979000000e+005	2.4891578581776e+002
2.0140506163643e+013	7.357256921643518e+005	5.9354980000000e+005	2.4901124188089e+002
2.0140506163643e+013	7.357256921643518e+005	5.9222542000000e+005	2.4910669836139e+002
2.0140506163643e+013	7.357256921643518e+005	5.9111719000000e+005	2.4915945080634e+002
2.0140506163644e+013	7.357256921759259e+005	5.8985245000000e+005	2.4924737183228e+002
2.0140506163644e+013	7.357256921759259e+005	5.8853378000000e+005	2.4934031730409e+002
2.0140506163645e+013	7.357256921875000e+005	5.8738430000000e+005	2.4943577523088e+002
2.0140506163645e+013	7.357256921875000e+005	5.8600152000000e+005	2.4948099229070e+002
2.0140506163646e+013	7.357256921990741e+005	5.8496688000000e+005	2.4957142669460e+002
2.0140506163646e+013	7.357256921990741e+005	5.8372858000000e+005	2.4966437356097e+002
2.0140506163646e+013	7.357256921990741e+005	5.8279420000000e+005	2.4976234501747e+002
2.0140506163647e+013	7.357256922106481e+005	5.8114940000000e+005	2.4985529271052e+002
2.0140506163647e+013	7.357256922106481e+005	5.8019788000000e+005	2.4990553487485e+002
2.0140506163648e+013	7.357256922222222e+005	5.7914316000000e+005	2.5000099531262e+002
2.0140506163648e+013	7.357256922222222e+005	5.7784839000000e+005	2.5008640764552e+002
2.0140506163648e+013	7.357256922222222e+005	5.7680656000000e+005	2.5016930817885e+002
2.0140506163649e+013	7.357256922337964e+005	5.7585078000000e+005	2.5021452678793e+002
2.0140506163649e+013	7.357256922337964e+005	5.7477216000000e+005	2.5030747645381e+002
2.0140506163650e+013	7.357256922453704e+005	5.7409432000000e+005	2.5039289002010e+002
2.0140506163650e+013	7.357256922453704e+005	5.7318827000000e+005	2.5047579175288e+002
2.0140506163651e+013	7.357256922569445e+005	5.7228075000000e+005	2.5056120600025e+002
2.0140506163651e+013	7.357256922569445e+005	5.7125162000000e+005	2.5060140106009e+002
2.0140506163651e+013	7.357256922569445e+005	5.6989234000000e+005	2.5068179141034e+002
2.0140506163652e+013	7.357256922685185e+005	5.6888520000000e+005	2.5076218206848e+002
2.0140506163652e+013	7.357256922685185e+005	5.6788165000000e+005	2.5084257303507e+002
2.0140506163653e+013	7.357256922800926e+005	5.6707861000000e+005	2.5088276863422e+002
2.0140506163653e+013	7.357256922800926e+005	5.6618841000000e+005	2.5097320901512e+002
2.0140506163654e+013	7.357256922916666e+005	5.6507996000000e+005	2.5104355180474e+002
2.0140506163654e+013	7.357256922916666e+005	5.6417667000000e+005	2.5113650514132e+002
2.0140506163654e+013	7.357256922916666e+005	5.6315916000000e+005	2.5121689755154e+002
2.0140506163655e+013	7.357256923032408e+005	5.6237917000000e+005	2.5125206932896e+002
2.0140506163655e+013	7.357256923032408e+005	5.6157951000000e+005	2.5133246218729e+002
2.0140506163656e+013	7.357256923148148e+005	5.6069546000000e+005	2.5142039223383e+002
2.0140506163656e+013	7.357256923148148e+005	5.5982029000000e+005	2.5149324884175e+002
2.0140506163657e+013	7.357256923263889e+005	5.5882880000000e+005	2.5157615495019e+002
2.0140506163657e+013	7.357256923263889e+005	5.5803781000000e+005	2.5160881502399e+002
2.0140506163657e+013	7.357256923263889e+005	5.5743717000000e+005	2.5169423392386e+002
2.0140506163658e+013	7.357256923379629e+005	5.5662143000000e+005	2.5177965317921e+002
2.0140506163658e+013	7.357256923379629e+005	5.5588268000000e+005	2.5185251106078e+002
2.0140506163659e+013	7.357256923495370e+005	5.5507706000000e+005	2.5189522097404e+002
2.0140506163659e+013	7.357256923495370e+005	5.5410651000000e+005	2.5196807926742e+002
2.0140506163700e+013	7.357256923611111e+005	5.5334090000000e+005	2.5204345018950e+002
2.0140506163700e+013	7.357256923611111e+005	5.5271636000000e+005	2.5211882139043e+002
2.0140506163700e+013	7.357256923611111e+005	5.5194017000000e+005	2.5218665571005e+002
2.0140506163701e+013	7.357256923726852e+005	5.5110413000000e+005	2.5222182915013e+002
2.0140506163701e+013	7.357256923726852e+005	5.5025434000000e+005	2.5229971341303e+002
2.0140506163702e+013	7.357256923842593e+005	5.4944093000000e+005	2.5237006074649e+002
2.0140506163702e+013	7.357256923842593e+005	5.4867004000000e+005	2.5243789590683e+002
2.0140506163702e+013	7.357256923842593e+005	5.4769864000000e+005	2.5247055736153e+002
2.0140506163703e+013	7.357256923958333e+005	5.4692182000000e+005	2.5254593015102e+002
2.0140506163703e+013	7.357256923958333e+005	5.4602127000000e+005	2.5260874102419e+002
2.0140506163704e+013	7.357256924074075e+005	5.4468796000000e+005	2.5267155209332e+002
2.0140506163704e+013	7.357256924074075e+005	5.4369858000000e+005	2.5274190072371e+002
2.0140506163705e+013	7.357256924189815e+005	5.4278620000000e+005	2.5277456267158e+002
2.0140506163705e+013	7.357256924189815e+005	5.4198632000000e+005	2.5283737425928e+002
2.0140506163705e+013	7.357256924189815e+005	5.4125032000000e+005	2.5290521099514e+002
2.0140506163706e+013	7.357256924305556e+005	5.4014589000000e+005	2.5296551050896e+002
2.0140506163706e+013	7.357256924305556e+005	5.3943717000000e+005	2.5300068530936e+002
2.0140506163707e+013	7.357256924421296e+005	5.3852880000000e+005	2.5306601010307e+002
2.0140506163707e+013	7.357256924421296e+005	5.3788268000000e+005	2.5312882260648e+002
2.0140506163708e+013	7.357256924537037e+005	5.3703417000000e+005	2.5319414782013e+002
2.0140506163708e+013	7.357256924537037e+005	5.3619665000000e+005	2.5325947324830e+002
2.0140506163708e+013	7.357256924537037e+005	5.3547862000000e+005	2.5328962351835e+002
2.0140506163709e+013	7.357256924652777e+005	5.3469797000000e+005	2.5335243672802e+002
2.0140506163709e+013	7.357256924652777e+005	5.3401506000000e+005	2.5341273759648e+002
2.0140506163710e+013	7.357256924768519e+005	5.3312657000000e+005	2.5348057629295e+002
2.0140506163710e+013	7.357256924768519e+005	5.3247537000000e+005	2.5354087755180e+002
2.0140506163711e+013	7.357256924884259e+005	5.3167169000000e+005	2.5356851569027e+002
2.0140506163711e+013	7.357256924884259e+005	5.3089318000000e+005	2.5363635492148e+002
2.0140506163711e+013	7.357256924884259e+005	5.3030416000000e+005	2.5369665665626e+002
2.0140506163712e+013	7.357256925000000e+005	5.2952734000000e+005	2.5375947115964e+002
2.0140506163712e+013	7.357256925000000e+005	5.2873995000000e+005	2.5378710960466e+002
2.0140506163713e+013	7.357256925115740e+005	5.2791808000000e+005	2.5385243699283e+002
2.0140506163713e+013	7.357256925115740e+005	5.2711059000000e+005	2.5391776459834e+002
2.0140506163714e+013	7.357256925231481e+005	5.2631791000000e+005	2.5398309242148e+002
2.0140506163714e+013	7.357256925231481e+005	5.2552480000000e+005	2.5403334474138e+002
2.0140506163714e+013	7.357256925231481e+005	5.2450117000000e+005	2.5406349619527e+002
2.0140506163715e+013	7.357256925347223e+005	5.2362533000000e+005	2.5412631187354e+002
